antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({0, 1397})","frozenset({512, 1357, 502, 1367})",0.96968,0.43808,0.43776,0.4514479003382559,1.0305147469372167,0.012962585599999965,1.024369426981501
"frozenset({0, 502})","frozenset({512, 1397, 1357, 1367})",0.797,0.5654,0.43776,0.5492597239648682,0.9714533497786845,-0.012863800000000036,0.9641916267676204
"frozenset({0, 1367})","frozenset({512, 1397, 1357, 502})",0.73878,0.43788,0.43776,0.5925444651993828,1.353211987757794,0.11426301360000002,1.3795861191947378
"frozenset({1397, 1357})","frozenset({512, 0, 502, 1367})",0.73822,0.43816,0.43776,0.5929939584405732,1.3533731021557724,0.1143015248,1.380421769287093
"frozenset({1357, 502})","frozenset({512, 0, 1397, 1367})",0.58056,0.56552,0.43776,0.7540305911533691,1.3333402729406016,0.10944170879999998,1.766398521008403
"frozenset({1357, 1367})","frozenset({512, 0, 1397, 502})",0.73866,0.56972,0.43776,0.5926407278044026,1.0402315660401646,0.016930624800000016,1.0562666161515455
"frozenset({1397, 502})","frozenset({512, 0, 1357, 1367})",0.7715,0.566,0.43776,0.5674141283214518,1.0024984599318938,0.0010910000000000641,1.0032690118055974
"frozenset({1397, 1367})","frozenset({512, 0, 1357, 502})",0.73812,0.4382,0.43776,0.5930742968622988,1.3534329001878111,0.11431581600000001,1.3805960047942472
"frozenset({502, 1367})","frozenset({512, 0, 1397, 1357})",0.58052,0.56556,0.43776,0.7540825466822848,1.3333378362725172,0.10944110879999996,1.7666090557579153
frozenset({512}),"frozenset({0, 1357, 1397, 502, 1367})",0.75308,0.58006,0.43776,0.5812928241355501,1.0021253389917424,0.0009284151999999768,1.0029443587466702
frozenset({0}),"frozenset({512, 1357, 1397, 502, 1367})",1.0,0.43776,0.43776,0.43776,1.0,0.0,1.0
frozenset({1357}),"frozenset({512, 0, 1397, 502, 1367})",0.73888,0.43784,0.43776,0.5924642702468601,1.353152453514663,0.1142487808,1.3794127948990436
frozenset({1397}),"frozenset({512, 0, 1357, 502, 1367})",0.96968,0.43808,0.43776,0.4514479003382559,1.0305147469372167,0.012962585599999965,1.024369426981501
frozenset({502}),"frozenset({512, 0, 1357, 1397, 1367})",0.797,0.5654,0.43776,0.5492597239648682,0.9714533497786845,-0.012863800000000036,0.9641916267676204
frozenset({1367}),"frozenset({512, 0, 1357, 1397, 502})",0.73878,0.43788,0.43776,0.5925444651993828,1.353211987757794,0.11426301360000002,1.3795861191947378
frozenset({0}),frozenset({1511}),1.0,0.6702,0.6702,0.6702,1.0,0.0,1.0
frozenset({1511}),frozenset({0}),0.6702,1.0,0.6702,1.0,1.0,0.0,inf
frozenset({1397}),frozenset({1511}),0.96968,0.6702,0.64658,0.6667972939526442,0.9949228498248943,-0.003299535999999992,0.9897878799133395
frozenset({1511}),frozenset({1397}),0.6702,0.96968,0.64658,0.9647567890182036,0.9949228498248944,-0.003299535999999992,0.8603075359864547
frozenset({502}),frozenset({1511}),0.797,0.6702,0.53882,0.6760602258469259,1.008743995593742,0.004670599999999969,1.0180904795104189
frozenset({1511}),frozenset({502}),0.6702,0.797,0.53882,0.8039689644882124,1.008743995593742,0.004670599999999969,1.035550312071852
frozenset({495}),frozenset({1511}),0.73918,0.6702,0.48244,0.6526691739495116,0.9738423962242787,-0.012958436000000018,0.9495270078678819
frozenset({1511}),frozenset({495}),0.6702,0.73918,0.48244,0.7198448224410623,0.9738423962242787,-0.012958436000000018,0.9309840434597357
frozenset({1367}),frozenset({1511}),0.73878,0.6702,0.46924,0.6351552559625329,0.9477100208333823,-0.025890356000000003,0.903946145284559
frozenset({1511}),frozenset({1367}),0.6702,0.73878,0.46924,0.7001492091912862,0.9477100208333823,-0.025890356000000003,0.87116662022293
frozenset({1357}),frozenset({1511}),0.73888,0.6702,0.46922,0.6350422260718926,0.9475413698476464,-0.025977375999999996,0.9036661870503598
frozenset({1511}),frozenset({1357}),0.6702,0.73888,0.46922,0.7001193673530289,0.9475413698476464,-0.025977375999999996,0.8707464623345607
frozenset({512}),frozenset({1511}),0.75308,0.6702,0.48388,0.6425346576724916,0.9587207664465706,-0.020834216000000016,0.9226069242199108
frozenset({1511}),frozenset({512}),0.6702,0.75308,0.48388,0.7219934347955833,0.9587207664465706,-0.020834216000000016,0.8881804637183338
frozenset({501}),frozenset({1511}),0.68026,0.6702,0.47398,0.6967630023814424,1.0396344410346798,0.018069747999999997,1.0875981578437075
frozenset({1511}),frozenset({501}),0.6702,0.68026,0.47398,0.7072217248582513,1.0396344410346798,0.018069747999999997,1.0920892263785549
"frozenset({0, 1397})",frozenset({1511}),0.96968,0.6702,0.64658,0.6667972939526442,0.9949228498248943,-0.003299535999999992,0.9897878799133395
"frozenset({0, 1511})",frozenset({1397}),0.6702,0.96968,0.64658,0.9647567890182036,0.9949228498248944,-0.003299535999999992,0.8603075359864547
"frozenset({1397, 1511})",frozenset({0}),0.64658,1.0,0.64658,1.0,1.0,0.0,inf
frozenset({0}),"frozenset({1397, 1511})",1.0,0.64658,0.64658,0.64658,1.0,0.0,1.0
frozenset({1397}),"frozenset({0, 1511})",0.96968,0.6702,0.64658,0.6667972939526442,0.9949228498248943,-0.003299535999999992,0.9897878799133395
frozenset({1511}),"frozenset({0, 1397})",0.6702,0.96968,0.64658,0.9647567890182036,0.9949228498248944,-0.003299535999999992,0.8603075359864547
"frozenset({0, 502})",frozenset({1511}),0.797,0.6702,0.53882,0.6760602258469259,1.008743995593742,0.004670599999999969,1.0180904795104189
"frozenset({0, 1511})",frozenset({502}),0.6702,0.797,0.53882,0.8039689644882124,1.008743995593742,0.004670599999999969,1.035550312071852
"frozenset({502, 1511})",frozenset({0}),0.53882,1.0,0.53882,1.0,1.0,0.0,inf
frozenset({0}),"frozenset({502, 1511})",1.0,0.53882,0.53882,0.53882,1.0,0.0,1.0
frozenset({502}),"frozenset({0, 1511})",0.797,0.6702,0.53882,0.6760602258469259,1.008743995593742,0.004670599999999969,1.0180904795104189
frozenset({1511}),"frozenset({0, 502})",0.6702,0.797,0.53882,0.8039689644882124,1.008743995593742,0.004670599999999969,1.035550312071852
"frozenset({1397, 502})",frozenset({1511}),0.7715,0.6702,0.51922,0.6730006480881401,1.0041788243630858,0.0021607000000000154,1.0085646900269545
"frozenset({1397, 1511})",frozenset({502}),0.64658,0.797,0.51922,0.8030251477002072,1.0075597838145636,0.0038957399999999254,1.0305884108040195
"frozenset({502, 1511})",frozenset({1397}),0.53882,0.96968,0.51922,0.9636242158791434,0.993754863335475,-0.003262977599999939,0.8335215510204099
frozenset({1397}),"frozenset({502, 1511})",0.96968,0.53882,0.51922,0.5354549954624206,0.993754863335475,-0.003262977599999939,0.9927563432935222
frozenset({502}),"frozenset({1397, 1511})",0.797,0.64658,0.51922,0.6514680050188205,1.0075597838145636,0.0038957399999999254,1.0140245518035853
frozenset({1511}),"frozenset({1397, 502})",0.6702,0.7715,0.51922,0.7747239629961206,1.0041788243630856,0.0021607000000000154,1.0143111670419924
"frozenset({0, 1397, 502})",frozenset({1511}),0.7715,0.6702,0.51922,0.6730006480881401,1.0041788243630858,0.0021607000000000154,1.0085646900269545
"frozenset({0, 1397, 1511})",frozenset({502}),0.64658,0.797,0.51922,0.8030251477002072,1.0075597838145636,0.0038957399999999254,1.0305884108040195
"frozenset({0, 502, 1511})",frozenset({1397}),0.53882,0.96968,0.51922,0.9636242158791434,0.993754863335475,-0.003262977599999939,0.8335215510204099
"frozenset({1397, 502, 1511})",frozenset({0}),0.51922,1.0,0.51922,1.0,1.0,0.0,inf
"frozenset({0, 1397})","frozenset({502, 1511})",0.96968,0.53882,0.51922,0.5354549954624206,0.993754863335475,-0.003262977599999939,0.9927563432935222
"frozenset({0, 502})","frozenset({1397, 1511})",0.797,0.64658,0.51922,0.6514680050188205,1.0075597838145636,0.0038957399999999254,1.0140245518035853
"frozenset({0, 1511})","frozenset({1397, 502})",0.6702,0.7715,0.51922,0.7747239629961206,1.0041788243630856,0.0021607000000000154,1.0143111670419924
"frozenset({1397, 502})","frozenset({0, 1511})",0.7715,0.6702,0.51922,0.6730006480881401,1.0041788243630858,0.0021607000000000154,1.0085646900269545
"frozenset({1397, 1511})","frozenset({0, 502})",0.64658,0.797,0.51922,0.8030251477002072,1.0075597838145636,0.0038957399999999254,1.0305884108040195
"frozenset({502, 1511})","frozenset({0, 1397})",0.53882,0.96968,0.51922,0.9636242158791434,0.993754863335475,-0.003262977599999939,0.8335215510204099
frozenset({0}),"frozenset({1397, 502, 1511})",1.0,0.51922,0.51922,0.51922,1.0,0.0,1.0
frozenset({1397}),"frozenset({0, 502, 1511})",0.96968,0.53882,0.51922,0.5354549954624206,0.993754863335475,-0.003262977599999939,0.9927563432935222
frozenset({502}),"frozenset({0, 1397, 1511})",0.797,0.64658,0.51922,0.6514680050188205,1.0075597838145636,0.0038957399999999254,1.0140245518035853
frozenset({1511}),"frozenset({0, 1397, 502})",0.6702,0.7715,0.51922,0.7747239629961206,1.0041788243630856,0.0021607000000000154,1.0143111670419924
"frozenset({0, 495})",frozenset({1511}),0.73918,0.6702,0.48244,0.6526691739495116,0.9738423962242787,-0.012958436000000018,0.9495270078678819
"frozenset({0, 1511})",frozenset({495}),0.6702,0.73918,0.48244,0.7198448224410623,0.9738423962242787,-0.012958436000000018,0.9309840434597357
"frozenset({1511, 495})",frozenset({0}),0.48244,1.0,0.48244,1.0,1.0,0.0,inf
frozenset({0}),"frozenset({1511, 495})",1.0,0.48244,0.48244,0.48244,1.0,0.0,1.0
frozenset({495}),"frozenset({0, 1511})",0.73918,0.6702,0.48244,0.6526691739495116,0.9738423962242787,-0.012958436000000018,0.9495270078678819
frozenset({1511}),"frozenset({0, 495})",0.6702,0.73918,0.48244,0.7198448224410623,0.9738423962242787,-0.012958436000000018,0.9309840434597357
"frozenset({1397, 495})",frozenset({1511}),0.71756,0.6702,0.46604,0.649478789230169,0.9690820489856297,-0.014868712000000006,0.9408845737913488
"frozenset({1511, 495})",frozenset({1397}),0.48244,0.96968,0.46604,0.966006135477987,0.99621126090874,-0.001772419199999986,0.8919256585365877
"frozenset({1397, 1511})",frozenset({495}),0.64658,0.73918,0.46604,0.7207770113520369,0.9751035084174855,-0.011899004399999968,0.9340921435692923
frozenset({495}),"frozenset({1397, 1511})",0.73918,0.64658,0.46604,0.6304824264725778,0.9751035084174855,-0.011899004399999968,0.9564362436845575
frozenset({1397}),"frozenset({1511, 495})",0.96968,0.48244,0.46604,0.4806121607128125,0.99621126090874,-0.001772419199999986,0.9964807815106028
frozenset({1511}),"frozenset({1397, 495})",0.6702,0.71756,0.46604,0.6953745150701283,0.9690820489856294,-0.014868712000000006,0.927171277429467
"frozenset({502, 495})",frozenset({1511}),0.5841,0.6702,0.383,0.6557096387604863,0.978379049180075,-0.008463819999999955,0.9579123818995525
"frozenset({1511, 495})",frozenset({502}),0.48244,0.797,0.383,0.7938811043860377,0.9960867056286544,-0.0015046799999999805,0.9848684633950119
"frozenset({502, 1511})",frozenset({495}),0.53882,0.73918,0.383,0.7108125162391894,0.9616230366611508,-0.015284967599999921,0.9019062533692725
frozenset({495}),"frozenset({502, 1511})",0.73918,0.53882,0.383,0.5181417246137613,0.9616230366611509,-0.015284967599999921,0.9570863956426529
frozenset({502}),"frozenset({1511, 495})",0.797,0.48244,0.383,0.48055207026348806,0.9960867056286545,-0.0015046799999999805,0.9963655072463767
frozenset({1511}),"frozenset({502, 495})",0.6702,0.5841,0.383,0.5714712026260818,0.978379049180075,-0.008463819999999955,0.9705298746518106
"frozenset({512, 495})",frozenset({1511}),0.5769,0.6702,0.36256,0.6284624718322066,0.9377237717579925,-0.02407838000000001,0.8876626854530185
"frozenset({512, 1511})",frozenset({495}),0.48388,0.73918,0.36256,0.7492766801686369,1.013659298369324,0.004885581600000022,1.040270207715134
"frozenset({1511, 495})",frozenset({512}),0.48244,0.75308,0.36256,0.751513141530553,0.997919399705945,-0.0007559151999999569,0.9936944010677345
frozenset({512}),"frozenset({1511, 495})",0.75308,0.48244,0.36256,0.4814362351941361,0.997919399705945,-0.0007559151999999569,0.9980643367817271
frozenset({495}),"frozenset({512, 1511})",0.73918,0.48388,0.36256,0.49048946129494847,1.013659298369324,0.004885581600000022,1.0129721777919387
frozenset({1511}),"frozenset({512, 495})",0.6702,0.5769,0.36256,0.5409728439271859,0.9377237717579926,-0.02407838000000001,0.9217319594331037
"frozenset({0, 1397, 495})",frozenset({1511}),0.71756,0.6702,0.46604,0.649478789230169,0.9690820489856297,-0.014868712000000006,0.9408845737913488
"frozenset({0, 1511, 495})",frozenset({1397}),0.48244,0.96968,0.46604,0.966006135477987,0.99621126090874,-0.001772419199999986,0.8919256585365877
"frozenset({0, 1397, 1511})",frozenset({495}),0.64658,0.73918,0.46604,0.7207770113520369,0.9751035084174855,-0.011899004399999968,0.9340921435692923
"frozenset({1511, 1397, 495})",frozenset({0}),0.46604,1.0,0.46604,1.0,1.0,0.0,inf
"frozenset({0, 495})","frozenset({1397, 1511})",0.73918,0.64658,0.46604,0.6304824264725778,0.9751035084174855,-0.011899004399999968,0.9564362436845575
"frozenset({0, 1397})","frozenset({1511, 495})",0.96968,0.48244,0.46604,0.4806121607128125,0.99621126090874,-0.001772419199999986,0.9964807815106028
"frozenset({0, 1511})","frozenset({1397, 495})",0.6702,0.71756,0.46604,0.6953745150701283,0.9690820489856294,-0.014868712000000006,0.927171277429467
"frozenset({1397, 495})","frozenset({0, 1511})",0.71756,0.6702,0.46604,0.649478789230169,0.9690820489856297,-0.014868712000000006,0.9408845737913488
"frozenset({1511, 495})","frozenset({0, 1397})",0.48244,0.96968,0.46604,0.966006135477987,0.99621126090874,-0.001772419199999986,0.8919256585365877
"frozenset({1397, 1511})","frozenset({0, 495})",0.64658,0.73918,0.46604,0.7207770113520369,0.9751035084174855,-0.011899004399999968,0.9340921435692923
frozenset({0}),"frozenset({1511, 1397, 495})",1.0,0.46604,0.46604,0.46604,1.0,0.0,1.0
frozenset({495}),"frozenset({0, 1397, 1511})",0.73918,0.64658,0.46604,0.6304824264725778,0.9751035084174855,-0.011899004399999968,0.9564362436845575
frozenset({1397}),"frozenset({0, 1511, 495})",0.96968,0.48244,0.46604,0.4806121607128125,0.99621126090874,-0.001772419199999986,0.9964807815106028
frozenset({1511}),"frozenset({0, 1397, 495})",0.6702,0.71756,0.46604,0.6953745150701283,0.9690820489856294,-0.014868712000000006,0.927171277429467
"frozenset({0, 502, 495})",frozenset({1511}),0.5841,0.6702,0.383,0.6557096387604863,0.978379049180075,-0.008463819999999955,0.9579123818995525
"frozenset({0, 1511, 495})",frozenset({502}),0.48244,0.797,0.383,0.7938811043860377,0.9960867056286544,-0.0015046799999999805,0.9848684633950119
"frozenset({0, 502, 1511})",frozenset({495}),0.53882,0.73918,0.383,0.7108125162391894,0.9616230366611508,-0.015284967599999921,0.9019062533692725
"frozenset({1511, 502, 495})",frozenset({0}),0.383,1.0,0.383,1.0,1.0,0.0,inf
"frozenset({0, 495})","frozenset({502, 1511})",0.73918,0.53882,0.383,0.5181417246137613,0.9616230366611509,-0.015284967599999921,0.9570863956426529
"frozenset({0, 502})","frozenset({1511, 495})",0.797,0.48244,0.383,0.48055207026348806,0.9960867056286545,-0.0015046799999999805,0.9963655072463767
"frozenset({0, 1511})","frozenset({502, 495})",0.6702,0.5841,0.383,0.5714712026260818,0.978379049180075,-0.008463819999999955,0.9705298746518106
"frozenset({502, 495})","frozenset({0, 1511})",0.5841,0.6702,0.383,0.6557096387604863,0.978379049180075,-0.008463819999999955,0.9579123818995525
"frozenset({1511, 495})","frozenset({0, 502})",0.48244,0.797,0.383,0.7938811043860377,0.9960867056286544,-0.0015046799999999805,0.9848684633950119
"frozenset({502, 1511})","frozenset({0, 495})",0.53882,0.73918,0.383,0.7108125162391894,0.9616230366611508,-0.015284967599999921,0.9019062533692725
frozenset({495}),"frozenset({0, 502, 1511})",0.73918,0.53882,0.383,0.5181417246137613,0.9616230366611509,-0.015284967599999921,0.9570863956426529
frozenset({502}),"frozenset({0, 1511, 495})",0.797,0.48244,0.383,0.48055207026348806,0.9960867056286545,-0.0015046799999999805,0.9963655072463767
frozenset({1511}),"frozenset({0, 502, 495})",0.6702,0.5841,0.383,0.5714712026260818,0.978379049180075,-0.008463819999999955,0.9705298746518106
"frozenset({1397, 502, 495})",frozenset({1511}),0.56644,0.6702,0.36992,0.6530612244897959,0.9744273716648699,-0.009708088000000004,0.9505999999999998
"frozenset({1511, 1397, 495})",frozenset({502}),0.46604,0.797,0.36992,0.7937516093039224,0.995924227482964,-0.001513880000000023,0.9842501040366207
"frozenset({1511, 502, 495})",frozenset({1397}),0.383,0.96968,0.36992,0.9658485639686685,0.9960487624460321,-0.0014674399999999865,0.8878103975535189
"frozenset({1397, 502, 1511})",frozenset({495}),0.51922,0.73918,0.36992,0.7124532953276068,0.9638427653989649,-0.013877039599999974,0.907052648359009
"frozenset({1397, 495})","frozenset({502, 1511})",0.71756,0.53882,0.36992,0.5155248341602097,0.9567663304261343,-0.016715679199999944,0.9519166977332875
"frozenset({502, 495})","frozenset({1397, 1511})",0.5841,0.64658,0.36992,0.6333162129772301,0.9794862398732254,-0.0077473779999999715,0.96382772434401
"frozenset({1511, 495})","frozenset({1397, 502})",0.48244,0.7715,0.36992,0.7667689246331151,0.9938676923306742,-0.0022824599999999307,0.9797150728759336
"frozenset({1397, 502})","frozenset({1511, 495})",0.7715,0.48244,0.36992,0.4794815294880104,0.9938676923306742,-0.0022824599999999307,0.9943163006125804
"frozenset({1397, 1511})","frozenset({502, 495})",0.64658,0.5841,0.36992,0.5721179127099508,0.9794862398732253,-0.0077473779999999715,0.971996754138654
"frozenset({502, 1511})","frozenset({1397, 495})",0.53882,0.71756,0.36992,0.6865372480605769,0.9567663304261343,-0.016715679199999944,0.9010320947306102
frozenset({495}),"frozenset({1397, 502, 1511})",0.73918,0.51922,0.36992,0.5004464406504505,0.9638427653989649,-0.013877039599999974,0.9624193262200076
frozenset({502}),"frozenset({1511, 1397, 495})",0.797,0.46604,0.36992,0.4641405269761606,0.995924227482964,-0.001513880000000023,0.9964552776997283
frozenset({1511}),"frozenset({1397, 502, 495})",0.6702,0.56644,0.36992,0.5519546404058491,0.9744273716648701,-0.009708088000000004,0.9676698814439857
"frozenset({0, 495, 1397, 1511})",frozenset({502}),0.46604,0.797,0.36992,0.7937516093039224,0.995924227482964,-0.001513880000000023,0.9842501040366207
"frozenset({0, 495, 502, 1511})",frozenset({1397}),0.383,0.96968,0.36992,0.9658485639686685,0.9960487624460321,-0.0014674399999999865,0.8878103975535189
